0.1,0,0,0,0
0.2,0,0,0,0
0.3,0,0,0,0
0.4,0,0,0,0
0.5,0,0,0,0
0.6,0,0,0,0
0.7,0,0,0,0
0.8,0,0,0,0
0.9,0,0,0,0
1,0,0,0,0
1.1,0,0,0,0
1.2,0,0,0,0
1.3,0,0,0,0
1.4,0,0,0,0
1.5,0,0,0,0
1.6,0,0,0,0
1.7,0,0,0,0
1.8,0,0,0,0
1.9,0,0,0,0
2,0,0,0,0
2.1,0,0,0,0
2.2,0,0,0,0
2.3,0,0,0,0
2.4,0,0,0,0
2.5,0,0,0,0
2.6,0,0,0,0
2.7,0,0,0,0
2.8,0,0,0,0
2.9,0,0,0,0
3,0,0,0,0
3.1,0,0,0,0
3.2,0,0,0,0
3.3,0,0,0,0
3.4,3.05176e-07,0,3.05176e-06,0
3.5,8.8501e-07,0,5.79834e-06,0
3.6,1.71204e-06,0,8.27026e-06,0
3.7,2.76154e-06,0,1.0495e-05,0
3.8,4.01126e-06,0,1.24973e-05,0
3.9,5.44119e-06,0,1.42993e-05,0
4,7.0333e-06,0,1.59211e-05,0
4.1,8.77138e-06,0,1.73808e-05,0
4.2,1.06408e-05,0,1.86944e-05,0
4.3,1.26285e-05,0,1.98768e-05,0
4.4,1.47226e-05,0,2.09408e-05,0
4.5,1.69124e-05,0,2.18985e-05,0
4.6,1.91885e-05,0,2.27604e-05,0
4.7,2.15421e-05,0,2.35361e-05,0
4.8,2.39655e-05,0,2.42343e-05,0
4.9,2.64518e-05,0,2.48626e-05,0
5,2.89946e-05,0,2.54281e-05,0
5.1,3.15883e-05,0,2.59371e-05,0
5.2,3.42278e-05,0,2.63951e-05,0
5.3,3.69085e-05,0,2.68074e-05,0
5.4,3.96264e-05,0,2.71784e-05,0
5.5,4.23776e-05,0,2.75123e-05,0
5.6,4.51589e-05,0,2.78128e-05,0
5.7,4.79672e-05,0,2.80833e-05,0
5.8,5.07999e-05,0,2.83267e-05,0
5.9,5.36545e-05,0,2.85458e-05,0
6,5.65288e-05,0,2.8743e-05,0
6.1,5.94208e-05,0,2.89204e-05,0
6.2,6.23288e-05,0,2.90802e-05,0
6.3,6.52512e-05,0,2.92239e-05,0
6.4,6.81865e-05,0,2.93533e-05,0
6.5,7.11335e-05,0,2.94697e-05,0
6.6,7.4091e-05,0,2.95745e-05,0
6.7,7.70578e-05,0,2.96688e-05,0
6.8,8.00332e-05,0,2.97537e-05,0
6.9,8.30162e-05,0,2.98301e-05,0
7,8.60061e-05,0,2.98988e-05,0
7.1,8.90022e-05,0,2.99607e-05,0
7.2,9.20038e-05,0,3.00164e-05,0
7.3,9.50105e-05,0,3.00665e-05,0
7.4,9.80216e-05,0,3.01116e-05,0
7.5,0.000101037,0,3.01522e-05,0
7.6,0.000104056,0,3.01887e-05,0
7.7,0.000107078,0,3.02216e-05,0
7.8,0.000110103,0,3.02512e-05,0
7.9,0.000113131,0,3.02779e-05,0
8,0.000116161,0,3.03018e-05,0
8.1,0.000119193,0,3.03234e-05,0
8.2,0.000122228,0,3.03428e-05,0
8.3,0.000125264,0,3.03603e-05,0
8.4,0.000128301,0,3.0376e-05,0
8.5,0.00013134,0,3.03902e-05,0
8.6,0.000134381,0,3.04029e-05,0
8.7,0.000137422,0,3.04144e-05,0
8.8,0.000140464,0,3.04247e-05,0
8.9,0.000143508,0,3.0434e-05,0
9,0.000146552,0,3.04424e-05,0
9.1,0.000149597,0,3.04499e-05,0
9.2,0.000152643,0,3.04566e-05,0
9.3,0.000155689,0,3.04627e-05,0
9.4,0.000158736,0,3.04682e-05,0
9.5,0.000161783,0,3.04732e-05,0
9.6,0.000164831,0,3.04776e-05,0
9.7,0.000167879,0,3.04816e-05,0
9.8,0.000170928,0,3.04852e-05,0
9.9,0.000173976,0,3.04884e-05,0
10,0.000177026,0,3.04913e-05,0
10.1,0.000180075,0,3.0494e-05,0
10.2,0.000183125,0,3.04963e-05,0
10.3,0.000186174,0,3.04985e-05,0
10.4,0.000189224,0,3.05004e-05,0
10.5,0.000192275,0,3.05021e-05,0
10.6,0.000195325,0,3.05036e-05,0
10.7,0.000198376,0,3.0505e-05,0
10.8,0.000201426,0,3.05063e-05,0
10.9,0.000204477,0,3.05074e-05,0
11,0.000207528,0,3.05084e-05,0
11.1,0.000210579,0,3.05093e-05,0
11.2,0.00221345,0,0.0200287,0
11.3,0.00938865,-0.000431213,0.071752,-0.00431213
11.4,0.0256895,-0.00258383,0.163008,-0.0215262
11.5,0.0502033,-0.00628571,0.245139,-0.0370188
11.6,0.082109,-0.0113819,0.319056,-0.0509622
11.7,0.120667,-0.0177331,0.385582,-0.0635113
11.8,0.165213,-0.0252136,0.445455,-0.0748054
11.9,0.215147,-0.0337106,0.499341,-0.0849701
12,0.269931,-0.0431224,0.547838,-0.0941184
12.1,0.329079,-0.0533576,0.591486,-0.102352
12.2,0.392156,-0.0643338,0.630769,-0.109762
12.3,0.458768,-0.0759769,0.666123,-0.116431
12.4,0.528563,-0.0882202,0.697942,-0.122433
12.5,0.601221,-0.101004,0.72658,-0.127835
12.6,0.676378,-0.11443,0.751569,-0.134265
12.7,0.753783,-0.128592,0.774059,-0.141621
12.8,0.833213,-0.143417,0.7943,-0.148242
12.9,0.914465,-0.158837,0.812517,-0.1542
13,0.997278,-0.17495,0.828128,-0.161131
13.1,1.0815,-0.191687,0.842178,-0.167369
13.2,1.16698,-0.208985,0.854823,-0.172983
13.3,1.2536,-0.226789,0.866204,-0.178036
13.4,1.34124,-0.245282,0.876446,-0.184936
13.5,1.42981,-0.264397,0.885664,-0.191147
13.6,1.51921,-0.28407,0.893961,-0.196736
13.7,1.60935,-0.304247,0.901427,-0.201766
13.8,1.70032,-0.324171,0.909716,-0.199235
13.9,1.79204,-0.343866,0.917176,-0.196957
14,1.88443,-0.363278,0.92389,-0.194122
14.1,1.9775,-0.38173,0.930716,-0.184512
14.2,2.07118,-0.399159,0.93686,-0.174295
14.3,2.1655,-0.415355,0.943174,-0.161962
14.4,2.26039,-0.430285,0.948857,-0.149293
14.5,2.35578,-0.444074,0.953971,-0.137892
14.6,2.45164,-0.456837,0.958574,-0.12763
14.7,2.54784,-0.468833,0.961932,-0.119964
14.8,2.64433,-0.48014,0.964955,-0.113064
14.9,2.7411,-0.490825,0.967675,-0.106854
15,2.83811,-0.500951,0.970123,-0.101265
15.1,2.93534,-0.51081,0.972327,-0.0985878
15.2,3.03277,-0.520428,0.97431,-0.0961783
15.3,3.12999,-0.529751,0.972173,-0.0932255
15.4,3.226,-0.538141,0.960054,-0.083903
15.5,3.31746,-0.545692,0.914637,-0.0755127
15.6,3.4006,-0.552488,0.83141,-0.0679614
15.7,3.47543,-0.558605,0.748272,-0.0611653
15.8,3.54277,-0.56411,0.673448,-0.0550488
15.9,3.60338,-0.569064,0.606106,-0.0495439
16,3.65793,-0.573523,0.545499,-0.0445895
16.1,3.70703,-0.577536,0.490952,-0.0401305
16.2,3.75122,-0.581148,0.44186,-0.0361175
16.3,3.79102,-0.584398,0.398068,-0.0325057
16.4,3.82759,-0.587049,0.365713,-0.0265086
16.5,3.86149,-0.58869,0.338947,-0.0164053
16.6,3.89266,-0.589029,0.311721,-0.0033909
16.7,3.92177,-0.587256,0.291138,0.0177337
16.8,3.94998,-0.58013,0.282026,0.0712551
16.9,3.97744,-0.567246,0.274608,0.128836
17,4.00423,-0.549181,0.267933,0.180659
17.1,4.03042,-0.526451,0.261925,0.227299
17.2,4.056,-0.499523,0.255734,0.269276
17.3,4.08101,-0.468818,0.250162,0.307055
17.4,4.10561,-0.431339,0.245931,0.374781
17.5,4.12958,-0.387766,0.239771,0.435734
17.6,4.15254,-0.338628,0.22952,0.491376
17.7,4.17456,-0.284483,0.220295,0.541454
17.8,4.19576,-0.225831,0.211992,0.586525
17.9,4.21622,-0.163122,0.20452,0.627088
18,4.236,-0.0967623,0.197795,0.663595
18.1,4.25517,-0.0271172,0.191742,0.696451
18.2,4.2738,0.045485,0.186295,0.726022
18.3,4.29194,0.120749,0.181392,0.752635
18.4,4.30964,0.198407,0.17698,0.776587
18.5,4.32694,0.278222,0.173009,0.798144
18.6,4.34388,0.359976,0.169434,0.817546
18.7,4.36027,0.443555,0.163865,0.835791
18.8,4.37615,0.528777,0.158852,0.852212
18.9,4.39159,0.615476,0.154341,0.866991
19,4.40661,0.703505,0.150281,0.880292
19.1,4.42128,0.792731,0.146627,0.892262
19.2,4.43561,0.883035,0.143338,0.903036
19.3,4.44965,0.974308,0.140378,0.912733
19.4,4.46342,1.06645,0.137714,0.921459
19.5,4.47695,1.15939,0.135317,0.929313
19.6,4.49027,1.25302,0.133159,0.936382
19.7,4.50339,1.3473,0.131217,0.942744
19.8,4.51634,1.44214,0.129469,0.948469
19.9,4.52913,1.53751,0.127896,0.953623
20,4.54177,1.63333,0.12648,0.95826
20.1,4.55429,1.72958,0.125206,0.962434
20.2,4.5667,1.8262,0.124059,0.966191
20.3,4.579,1.92315,0.123027,0.969572
20.4,4.59121,2.02041,0.122099,0.972615
20.5,4.60334,2.11795,0.121263,0.975353
20.6,4.61539,2.21573,0.12051,0.977818
20.7,4.62737,2.31373,0.119833,0.980036
20.8,4.63922,2.41194,0.118439,0.982032
20.9,4.65015,2.51032,0.109342,0.983829
21,4.66089,2.60887,0.107429,0.985446
21.1,4.6728,2.70732,0.11904,0.984549
21.2,4.68645,2.80554,0.136549,0.982172
21.3,4.702,2.90338,0.155444,0.978465
21.4,4.7194,3.0009,0.174018,0.975128
21.5,4.73847,3.09811,0.190735,0.972125
21.6,4.75905,3.19505,0.20578,0.969423
21.7,4.78098,3.29175,0.219321,0.96699
21.8,4.80413,3.38823,0.231507,0.964801
21.9,4.82838,3.48451,0.242475,0.962831
22,4.85338,3.5807,0.249994,0.961842
22.1,4.87796,3.67711,0.24578,0.964089
22.2,4.90184,3.7738,0.23885,0.966896
22.3,4.92471,3.87074,0.228692,0.969422
22.4,4.94659,3.96791,0.218765,0.971696
22.5,4.96757,4.06528,0.209831,0.973742
22.6,4.98775,4.16284,0.201791,0.975583
22.7,5.00721,4.26057,0.194554,0.977241
22.8,5.02601,4.35844,0.188041,0.978732
22.9,5.04423,4.45645,0.18218,0.980075
23,5.062,4.55457,0.177688,0.981283
23.1,5.07944,4.65281,0.174431,0.98237
23.2,5.09612,4.7477,0.166793,0.94884
23.3,5.11113,4.83309,0.150117,0.853956
23.4,5.12464,4.90995,0.135108,0.76856
23.5,5.1368,4.97912,0.1216,0.691704
23.6,5.14775,5.04137,0.109443,0.622534
23.7,5.1576,5.0974,0.098502,0.56028
23.8,5.16646,5.14782,0.0886549,0.504252
23.9,5.17444,5.19321,0.0797924,0.453827
24,5.17594,5.23405,0.0149528,0.408444
24.1,5.16728,5.27163,-0.0865394,0.375837
