1.26,1.8792e-14,1.68866,0
1.27,1.33298e-14,1.56635,0
1.28,1.01203e-14,1.43902,0
1.29,9.17088e-15,1.30667,0
1.3,1.04815e-14,1.16932,0
1.31,1.4052e-14,1.02695,0
1.32,1.97287e-14,0.879495,0
1.33,2.43446e-14,0.725542,0
1.34,2.66451e-14,0.564526,0
1.35,2.663e-14,0.396448,0
1.36,2.42995e-14,0.221309,0
1.37,1.96535e-14,0.0391071,0
1.38,-0.00188774,-0.14937,0
1.39,-0.0114387,-0.341716,0
1.4,-0.029055,-0.537764,0
1.41,-0.0547367,-0.737513,0
1.42,-0.0884839,-0.940964,0
1.43,-0.130729,-1.14785,0
1.44,-0.189986,-1.35288,0
1.45,-0.26956,-1.55402,0
1.46,-0.369449,-1.75125,0
1.47,-0.489654,-1.94459,0
1.48,-0.630174,-2.13402,0
1.49,-0.783244,-2.32123,0
1.5,-0.929842,-2.51033,0
1.51,-1.0691,-2.7015,0
1.52,-1.20101,-2.89474,0
1.53,-1.32558,-3.09005,0
1.54,-1.44357,-3.28687,0
1.55,-1.5696,-3.47436,0
1.56,-1.70927,-3.64835,0
1.57,-1.86259,-3.80884,0
1.58,-2.02955,-3.95583,0
1.59,-2.21017,-4.08932,0
1.6,-2.40118,-4.20072,0
1.61,-2.59968,-4.28238,0
1.62,-2.80567,-4.33429,0
1.63,-3.01915,-4.35646,0
1.64,-3.24013,-4.34889,0
1.65,-3.45842,-4.31777,0
1.66,-3.65231,-4.27631,0
1.67,-3.82108,-4.22494,0
1.68,-3.96473,-4.16367,0
1.69,-4.08326,-4.09249,0
1.7,-4.17788,-4.01097,0
1.71,-4.25454,-3.91695,0
1.72,-4.31405,-3.81014,0
1.73,-4.35642,-3.69052,0
1.74,-4.38164,-3.55812,0
1.75,-4.38959,-3.41329,0
1.76,-4.37858,-3.2616,0
1.77,-4.34805,-3.10489,0
1.78,-4.29799,-2.94315,0
1.79,-4.2284,-2.77639,0
1.8,-4.13929,-2.60463,0
1.81,-4.03212,-2.43168,0
1.82,-3.90797,-2.26043,0
1.83,-3.76686,-2.0909,0
1.84,-3.60878,-1.92308,0
1.85,-3.43374,-1.75697,0
1.86,-3.24371,-1.59352,0
1.87,-3.04233,-1.43447,0
1.88,-2.8297,-1.27987,0
1.89,-2.60581,-1.12971,0
1.9,-2.37065,-0.984001,0
1.91,-2.12532,-0.842805,0
1.92,-1.87435,-0.706421,0
1.93,-1.61824,-0.574881,0
1.94,-1.357,-0.448185,0
1.95,-1.09063,-0.326334,0
1.96,-0.819524,-0.2091,0
1.97,-0.548368,-0.0938467,0
1.98,-0.278503,0.0201823,0
1.99,-0.00992626,0.132987,0
2,0.25736,0.244567,0
2.01,0.523323,0.354938,0
2.02,0.784757,0.465487,0
2.03,1.03958,0.577119,0
2.04,1.28778,0.689833,0
2.05,1.52937,0.80363,0
2.06,1.76434,0.918509,0
2.07,1.99091,1.0347,0
2.08,2.20619,1.15257,0
2.09,2.41015,1.27213,0
2.1,2.60277,1.39338,0
2.11,2.78407,1.51632,0
2.12,2.95317,1.64074,0
2.13,3.10693,1.76589,0
2.14,3.24504,1.89172,0
2.15,3.3675,2.01821,0
2.16,3.47431,2.14537,0
2.17,3.5654,2.27278,0
2.18,3.64008,2.39653,0
2.19,3.69817,2.51561,0
2.2,3.73968,2.63003,0
2.21,3.76459,2.73979,0
2.22,3.77293,2.84484,0
2.23,3.76595,2.94221,0
2.24,3.74434,3.03021,0
2.25,3.70812,3.10885,0
2.26,3.65727,3.17811,0
2.27,3.59181,3.23802,0
2.28,3.51385,3.28726,0
2.29,3.42638,3.32404,0
2.3,3.32941,3.34834,0
2.31,3.22295,3.36016,0
2.32,3.10698,3.35951,0
2.33,2.9829,3.34644,0
2.34,2.85506,3.32112,0
2.35,2.72381,3.28355,0
2.36,2.58912,3.23375,0
2.37,2.45101,3.17171,0
2.38,2.30993,3.09772,0
2.39,2.16942,3.01403,0
2.4,2.03025,2.92114,0
2.41,1.89241,2.81904,0
2.42,1.75592,2.70774,0
2.43,1.62082,2.5873,0
2.44,1.48869,2.46048,0
2.45,1.36034,2.32862,0
2.46,1.23575,2.19172,0
2.47,1.11493,2.04978,0
2.48,0.997881,1.90281,0
2.49,0.884795,1.75257,0
2.5,0.775906,1.60122,0
2.51,0.671212,1.44873,0
2.52,0.570715,1.29513,0
2.53,0.474413,1.1404,0
2.54,0.382156,0.985358,0
2.55,0.293524,0.832236,0
2.56,0.208493,0.681161,0
2.57,0.127064,0.532132,0
2.58,0.0492355,0.385151,0
2.59,-0.0250644,0.240508,0
2.6,-0.0963201,0.100133,0
2.61,-0.16462,-0.0356232,0
2.62,-0.229964,-0.166759,0
2.63,-0.292353,-0.293276,0
2.64,-0.351787,-0.415111,0
2.65,-0.408304,-0.530777,0
2.66,-0.46192,-0.639636,0
2.67,-0.512636,-0.74169,0
2.68,-0.56045,-0.836938,0
2.69,-0.605364,-0.92538,0
2.7,-0.647029,-1.00619,0
2.71,-0.685094,-1.07854,0
2.72,-0.71956,-1.14242,0
2.73,-0.750427,-1.19784,0
2.74,-0.777693,-1.24479,0
2.75,-0.801059,-1.2831,0
2.76,-0.819809,-1.31235,0
2.77,-0.833911,-1.33252,0
2.78,-0.843365,-1.3436,0
2.79,-0.848173,-1.34561,0
2.8,-0.848261,-1.33866,0
2.81,-0.84323,-1.32348,0
2.82,-0.833018,-1.30018,0
2.83,-0.817626,-1.26876,0
2.84,-0.797052,-1.22922,0
2.85,-0.77133,-1.18166,0
2.86,-0.741057,-1.12795,0
2.87,-0.706451,-1.06881,0
2.88,-0.667514,-1.00421,0
2.89,-0.624245,-0.934175,0
2.9,-0.576647,-0.858693,0
2.91,-0.526067,-0.779936,0
2.92,-0.473657,-0.699755,0
2.93,-0.419417,-0.61815,0
2.94,-0.363347,-0.535122,0
2.95,-0.305447,-0.45067,0
2.96,-0.246852,-0.366287,0
2.97,-0.189895,-0.285039,0
2.98,-0.134646,-0.20702,0
2.99,-0.0811041,-0.132228,0
3,-0.0292702,-0.0606636,0
3.01,0.0203233,0.00698743,0
3.02,0.0651567,0.0674836,0
3.03,0.104906,0.120408,0
3.04,0.139571,0.16576,0
3.05,0.169152,0.20354,0
3.06,0.193537,0.233597,0
3.07,0.211188,0.253843,0
3.08,0.221614,0.26361,0
3.09,0.224814,0.2629,0
3.1,0.220789,0.251711,0
3.11,0.209536,0.230042,0
3.12,0.190755,0.197688,0
3.13,0.164226,0.154499,0
3.14,0.12995,0.100473,0
3.15,0.0879263,0.0356124,0
3.16,0.0381548,-0.0400845,0
3.17,-0.0190578,-0.125628,0
3.18,-0.083167,-0.219264,0
3.19,-0.154162,-0.320958,0
3.2,-0.232044,-0.43071,0
3.21,-0.316812,-0.54852,0
3.22,-0.408093,-0.673376,0
3.23,-0.504379,-0.801184,0
3.24,-0.60551,-0.931511,0
3.25,-0.711487,-1.06436,0
3.26,-0.822309,-1.19972,0
3.27,-0.937741,-1.33714,0
3.28,-1.05521,-1.47158,0
3.29,-1.17399,-1.60164,0
3.3,-1.2941,-1.72733,0
3.31,-1.41553,-1.84865,0
3.32,-1.53824,-1.96554,0
3.33,-1.65895,-2.07432,0
3.34,-1.77561,-2.17269,0
3.35,-1.88821,-2.26064,0
3.36,-1.99676,-2.33816,0
3.37,-2.10126,-2.40527,0
3.38,-2.19914,-2.4608,0
3.39,-2.28647,-2.503,0
3.4,-2.36322,-2.53183,0
3.41,-2.42938,-2.54731,0
3.42,-2.48495,-2.54943,0
3.43,-2.52881,-2.53842,0
3.44,-2.55698,-2.51509,0
3.45,-2.56915,-2.47952,0
3.46,-2.5653,-2.4317,0
3.47,-2.54543,-2.37163,0
3.48,-2.50941,-2.29963,0
3.49,-2.45593,-2.21851,0
3.5,-2.38468,-2.12894,0
3.51,-2.29567,-2.0309,0
3.52,-2.18889,-1.92441,0
3.53,-2.06439,-1.80952,0
3.54,-1.924,-1.6886,0
3.55,-1.76874,-1.56294,0
3.56,-1.5986,-1.43254,0
3.57,-1.41357,-1.2974,0
3.58,-1.21366,-1.15751,0
3.59,-1.00169,-1.01366,0
3.6,-0.781341,-0.866863,0
3.61,-0.552636,-0.717116,0
3.62,-0.315573,-0.564422,0
3.63,-0.0701529,-0.408781,0
3.64,0.181624,-0.250251,0
3.65,0.433751,-0.0890051,0
3.66,0.685823,0.0749448,0
3.67,0.937838,0.241599,0
3.68,1.1898,0.410957,0
3.69,1.44083,0.582951,0
3.7,1.68449,0.757077,0
3.71,1.91947,0.933232,0
3.72,2.14577,1.11142,0
3.73,2.3634,1.29163,0
3.74,2.5722,1.47381,0
3.75,2.76755,1.65594,0
3.76,2.9473,1.83707,0
3.77,3.11144,2.01721,0
3.78,3.25998,2.19635,0
3.79,3.39292,2.3745,0
3.8,3.50884,2.54908,0
3.81,3.60616,2.71721,0
3.82,3.68489,2.87887,0
3.83,3.74502,3.03408,0
3.84,3.78655,3.18282,0
3.85,3.8101,3.32362,0
3.86,3.81726,3.45263,0
3.87,3.80811,3.56963,0
3.88,3.78265,3.67463,0
3.89,3.74088,3.76764,0
3.9,3.68323,3.84853,0
3.91,3.61227,3.91653,0
3.92,3.52846,3.97152,0
3.93,3.43179,4.0135,0
3.94,3.32227,4.04247,0
3.95,3.19768,4.05928,0
3.96,3.0105,4.08217,0
3.97,2.74152,4.11854,0
3.98,2.39073,4.16838,0
3.99,1.95815,4.23168,0
4,1.44379,4.30845,0
4.01,0.944041,4.35898,0
4.02,0.550058,4.34574,0
4.03,0.261837,4.26874,0
4.04,0.0793785,4.12797,0
4.05,0.0026815,3.92344,0
4.06,-5.07105e-14,3.68022,0
4.07,-2.78129e-14,3.45469,0
4.08,-1.08008e-14,3.24896,0
4.09,3.25579e-16,3.06303,0
4.1,5.56638e-15,2.89691,0
4.11,5.63328e-15,2.74936,0
4.12,4.95336e-15,2.61273,0
4.13,4.29124e-15,2.48569,0
4.14,3.64692e-15,2.36824,0
4.15,3.0204e-15,2.26038,0
4.16,2.41168e-15,2.16211,0
4.17,1.82077e-15,2.07344,0
4.18,2.80898e-15,1.99391,0
4.19,7.13237e-15,1.92305,0
4.2,1.47924e-14,1.86084,0
4.21,2.57891e-14,1.80728,0
4.22,4.01225e-14,1.76238,0
4.23,5.77926e-14,1.72614,0
4.24,7.57947e-14,1.69642,0
4.25,8.72078e-14,1.66833,0
4.26,9.17562e-14,1.64166,0
4.27,8.94398e-14,1.61642,0
4.28,8.02586e-14,1.59262,0
4.29,6.42127e-14,1.57023,0
4.3,4.47457e-14,1.55035,0
4.31,2.86625e-14,1.53505,0
4.32,1.61463e-14,1.52441,0
4.33,7.19716e-15,1.51841,0
4.34,1.81512e-15,1.51707,0
4.35,1.38584e-19,1.52038,0
4.36,0,1.52722,0
4.37,0,1.53643,0
4.38,0,1.54801,0
4.39,0,1.56197,0
4.4,0,1.5783,0
4.41,0,1.597,0
4.42,0,1.61808,0
4.43,0,1.64287,0
4.44,0,1.67241,0
4.45,0,1.7067,0
4.46,0,1.74575,0
4.47,0,1.78956,0
4.48,0,1.83812,0
4.49,0,1.89032,0
4.5,0,1.94058,0
4.51,0,1.98813,0
4.52,0,2.03298,0
4.53,0,2.07513,0
4.54,0,2.11457,0
4.55,0,2.15149,0
4.56,0,2.18786,0
4.57,0,2.22421,0
4.58,0,2.26053,0
4.59,0,2.29682,0
4.6,0,2.33308,0
4.61,0,2.36931,0
4.62,0,2.40546,0
4.63,0,2.44153,0
4.64,0,2.47752,0
4.65,0,2.51342,0
4.66,0,2.54924,0
4.67,0,2.58497,0
4.68,0,2.62134,0
4.69,0,2.66231,0
4.7,0,2.7085,0
4.71,0,2.75988,0
4.72,0,2.81648,0
4.73,0,2.87827,0
4.74,0,2.94508,0
4.75,0,3.0086,0
4.76,0,3.06441,0
4.77,0,3.11254,0
4.78,0,3.15296,0
4.79,0,3.18569,0
4.8,-0.000614181,3.21064,0
4.81,-0.00987991,3.22666,0
4.82,-0.0302805,3.23342,0
4.83,-0.0618158,3.23091,0
4.84,-0.104486,3.21913,0
4.85,-0.158291,3.19808,0
4.86,-0.222119,3.16653,0
4.87,-0.294337,3.12266,0
4.88,-0.37493,3.06645,0
4.89,-0.463898,2.99792,0
4.9,-0.561241,2.91704,0
4.91,-0.666959,2.82384,0
4.92,-0.766572,2.73054,0
4.93,-0.806703,2.68228,0
4.94,-0.782385,2.68325,0
4.95,-0.693618,2.73346,0
4.96,-0.540402,2.8329,0
4.97,-0.322903,2.98143,0
4.98,-0.123024,3.11036,0
4.99,-0.00900286,3.16246,0
5,0.0191603,3.13771,0
5.01,-0.0385344,3.03612,0
5.02,-0.182087,2.85769,0
5.03,-0.376944,2.62903,0
5.04,-0.553705,2.40362,0
5.05,-0.710412,2.18295,0
5.06,-0.847064,1.96703,0
5.07,-0.963663,1.75585,0
5.08,-1.10104,1.50903,0
5.09,-1.44756,1.04023,0
5.1,-2.02676,0.326166,0
5.11,-2.83865,-0.633164,0
5.12,-3.88322,-1.83776,0
5.13,-5.13201,-3.25916,0
5.14,-6.20601,-4.51851,0
5.15,-6.98689,-5.49751,0
5.16,-7.47465,-6.19617,0
5.17,-7.66927,-6.61447,0
5.18,-7.57176,-6.75321,0
5.19,-7.32545,-6.72617,0
5.2,-7.03241,-6.61439,0
5.21,-6.69265,-6.41787,0
5.22,-6.30617,-6.1366,0
5.23,-5.87296,-5.77059,0
5.24,-5.42189,-5.36102,0
5.25,-5.00301,-4.97935,0
5.26,-4.61722,-4.62686,0
5.27,-4.26451,-4.30353,0
5.28,-3.94489,-4.00938,0
5.29,-3.65836,-3.7444,0
5.3,-3.40491,-3.50859,0
5.31,-3.18454,-3.30195,0
5.32,-2.99726,-3.12449,0
5.33,-2.84307,-2.9762,0
5.34,-2.72086,-2.85611,0
5.35,-2.61056,-2.74678,0
5.36,-2.50469,-2.64169,0
5.37,-2.40326,-2.54085,0
5.38,-2.30625,-2.44425,0
5.39,-2.21368,-2.35189,0
5.4,-2.12553,-2.26377,0
5.41,-2.04182,-2.17989,0
5.42,-1.96254,-2.10026,0
5.43,-1.8877,-2.02487,0
5.44,-1.81728,-1.95373,0
5.45,-1.7513,-1.88683,0
5.46,-1.68974,-1.82417,0
5.47,-1.63262,-1.76575,0
5.48,-1.57993,-1.71157,0
5.49,-1.53167,-1.66164,0
5.5,-1.48784,-1.61595,0
5.51,-1.44838,-1.57444,0
5.52,-1.41042,-1.53432,0
5.53,-1.37249,-1.49417,0
5.54,-1.3346,-1.45397,0
5.55,-1.29674,-1.41374,0
5.56,-1.25892,-1.37348,0
5.57,-1.22112,-1.33317,0
5.58,-1.18336,-1.29283,0
5.59,-1.14563,-1.25245,0
5.6,-1.10794,-1.21203,0
5.61,-1.07027,-1.17158,0
5.62,-1.03264,-1.13108,0
5.63,-0.995045,-1.09055,0
5.64,-0.95748,-1.04998,0
5.65,-0.919947,-1.00938,0
5.66,-0.882448,-0.968731,0
5.67,-0.844981,-0.928049,0
5.68,-0.807547,-0.887329,0
5.69,-0.770146,-0.846572,0
5.7,-0.732777,-0.805777,0
5.71,-0.695442,-0.764944,0
5.72,-0.658138,-0.724074,0
